0.29	0.12	-0.98	28140152
0.29	0.12	-0.99	28144424
0.29	0.12	-0.99	28148684
0.28	0.12	-0.99	28155708
0.28	0.12	-0.99	28159972
0.27	0.11	-0.99	28164244
0.27	0.11	-0.99	28168504
0.27	0.11	-0.99	28172768
0.27	0.11	-0.99	28177028
0.27	0.11	-0.99	28181296
0.28	0.12	-1.00	28185556
0.28	0.12	-1.00	28189824
0.28	0.12	-1.00	28194080
0.28	0.12	-1.00	28198336
0.28	0.12	-1.00	28202596
0.28	0.11	-1.00	28206856
0.28	0.11	-1.00	28211116
0.29	0.11	-1.00	28215384
0.29	0.11	-1.00	28219644
0.29	0.10	-1.00	28223896
0.29	0.10	-1.00	28228152
0.29	0.10	-1.00	28232400
0.29	0.10	-1.01	28239428
0.29	0.10	-1.01	28243688
0.27	0.09	-1.00	28247948
0.27	0.09	-1.00	28252204
0.28	0.08	-1.00	28256456
0.28	0.08	-1.00	28260708
0.29	0.09	-1.00	28264960
0.29	0.09	-1.00	28269204
0.29	0.09	-1.00	28273456
0.30	0.09	-1.00	28277700
0.30	0.09	-1.00	28281956
0.30	0.10	-1.01	28286212
0.30	0.10	-1.01	28290468
0.30	0.10	-1.01	28294728
0.30	0.10	-1.00	28298972
0.30	0.10	-1.00	28303220
0.29	0.10	-1.00	28307476
0.29	0.10	-1.00	28311736
0.28	0.11	-0.99	28315996
0.28	0.11	-0.99	28323020
0.27	0.11	-1.00	28327292
0.27	0.11	-1.00	28331556
0.27	0.11	-1.00	28335820
0.27	0.11	-0.99	28340088
0.27	0.11	-0.99	28344348
0.28	0.13	-0.99	28348616
0.28	0.13	-0.99	28352876
0.28	0.13	-0.98	28357132
0.28	0.13	-0.98	28361388
0.28	0.13	-0.98	28365656
0.29	0.14	-0.99	28369916
0.29	0.14	-0.99	28374184
0.30	0.14	-0.98	28378440
0.30	0.14	-0.98	28382700
0.30	0.14	-0.98	28386956
0.30	0.14	-0.98	28391212
0.30	0.14	-0.98	28395464
0.30	0.14	-0.98	28399724
0.30	0.14	-0.98	28406740
0.28	0.13	-0.99	28411008
0.28	0.13	-0.99	28415268
0.28	0.12	-0.99	28419528
0.28	0.12	-0.99	28423788
0.28	0.12	-0.99	28428056
0.28	0.14	-1.00	28432316
0.28	0.14	-1.00	28436576
0.28	0.13	-1.01	28440840
0.28	0.13	-1.01	28445104
0.29	0.13	-1.01	28449376
0.29	0.13	-1.01	28453644
0.29	0.13	-1.01	28457908
0.29	0.14	-1.01	28462180
0.29	0.14	-1.01	28466448
0.29	0.13	-1.01	28470712
0.29	0.13	-1.01	28474980
0.29	0.13	-1.01	28479248
0.30	0.13	-1.01	28483508
0.29	0.12	-1.01	28490552
0.29	0.12	-1.01	28494816
0.29	0.12	-1.01	28499088
0.28	0.11	-1.01	28503352
0.28	0.11	-1.01	28507620
0.29	0.11	-1.01	28511884
0.29	0.11	-1.01	28516148
0.29	0.11	-1.01	28520412
0.29	0.12	-1.02	28524684
0.29	0.12	-1.02	28528948
0.28	0.12	-1.02	28533220
0.28	0.12	-1.02	28537484
0.29	0.11	-1.02	28541748
0.29	0.11	-1.02	28546012
0.29	0.11	-1.02	28550284
0.29	0.11	-1.03	28554552
0.29	0.11	-1.03	28558820
0.29	0.11	-1.02	28563084
0.29	0.11	-1.02	28567348
0.29	0.10	-1.02	28574376
0.29	0.10	-1.02	28578648
0.28	0.09	-1.02	28582900
0.28	0.09	-1.02	28587160
0.28	0.09	-1.02	28591416
0.29	0.10	-1.02	28595676
0.29	0.10	-1.02	28599932
0.30	0.11	-1.02	28604204
0.30	0.11	-1.02	28608464
0.30	0.11	-1.03	28612732
0.30	0.11	-1.03	28616996
0.30	0.11	-1.03	28621260
0.29	0.12	-1.02	28625520
0.29	0.12	-1.02	28629796
0.28	0.12	-1.03	28634060
0.28	0.12	-1.03	28638332
0.28	0.12	-1.03	28642596
0.29	0.12	-1.02	28646860
0.29	0.12	-1.02	28651128
0.29	0.12	-1.02	28658172
0.29	0.12	-1.02	28662432
0.28	0.12	-1.00	28666688
0.28	0.12	-1.00	28670948
0.27	0.12	-0.99	28675216
0.27	0.12	-0.99	28679476
0.27	0.12	-0.99	28683740
0.28	0.14	-0.99	28688000
0.28	0.14	-0.99	28692268
0.28	0.13	-0.99	28696532
0.28	0.13	-0.99	28700796
0.28	0.14	-0.97	28705056
0.28	0.14	-0.97	28709320
0.28	0.14	-0.97	28713580
0.28	0.13	-0.99	28717852
0.28	0.13	-0.99	28722108
0.28	0.14	-0.97	28726376
0.28	0.14	-0.97	28730636
0.28	0.14	-0.97	28734896
0.28	0.13	-0.97	28741908
0.27	0.11	-0.96	28746172
0.27	0.11	-0.96	28750432
0.27	0.11	-0.96	28754696
0.27	0.12	-0.96	28758956
0.27	0.12	-0.96	28763216
0.28	0.12	-0.97	28767480
0.28	0.12	-0.97	28771740
0.28	0.12	-0.97	28776008
0.28	0.12	-0.97	28780268
0.28	0.12	-0.97	28784528
0.28	0.11	-0.98	28788788
0.28	0.11	-0.98	28793060
0.28	0.10	-0.98	28797316
0.28	0.10	-0.98	28801572
0.28	0.10	-0.98	28805820
0.29	0.10	-0.99	28810080
0.29	0.10	-0.99	28814332
0.29	0.09	-1.00	28821344
0.29	0.09	-1.00	28825596
0.27	0.07	-0.99	28829860
0.27	0.07	-0.99	28834108
0.27	0.09	-0.99	28838364
0.27	0.09	-0.99	28842612
0.27	0.09	-0.99	28846872
0.28	0.09	-1.00	28851120
0.28	0.09	-1.00	28855368
0.28	0.09	-1.00	28859620
0.28	0.09	-1.00	28863864
0.28	0.09	-1.00	28868116
0.29	0.10	-1.01	28872364
0.29	0.10	-1.01	28876632
0.30	0.10	-1.01	28880888
0.30	0.10	-1.01	28885144
0.30	0.11	-1.00	28889400
0.30	0.11	-1.00	28893648
0.30	0.11	-1.00	28897900
0.30	0.12	-1.00	28904900
0.30	0.12	-1.00	28909156
0.28	0.12	-0.99	28913424
0.28	0.12	-0.99	28917684
0.28	0.13	-1.00	28921948
0.28	0.13	-1.00	28926204
0.30	0.14	-1.00	28930456
0.30	0.14	-1.00	28934712
0.30	0.14	-1.00	28938960
0.30	0.14	-1.00	28943224
0.30	0.14	-1.00	28947480
0.30	0.14	-1.00	28951736
0.30	0.14	-1.00	28955992
0.30	0.14	-1.00	28960248
0.29	0.13	-1.00	28964504
0.29	0.13	-1.00	28968764
0.29	0.13	-1.00	28973024
0.29	0.13	-1.00	28977284
0.28	0.12	-1.00	28981544
0.28	0.12	-1.00	28988556
0.27	0.10	-1.00	28992804
0.27	0.10	-1.00	28997056
0.27	0.10	-1.00	29001308
0.27	0.09	-1.00	29005552
0.27	0.09	-1.00	29009808
0.28	0.09	-1.00	29014064
0.28	0.09	-1.00	29018324
0.28	0.09	-1.00	29022576
0.28	0.09	-1.00	29026824
0.28	0.09	-1.00	29031068
0.27	0.09	-0.99	29035320
0.27	0.09	-0.99	29039568
0.27	0.10	-0.99	29043828
0.27	0.10	-0.99	29048084
0.27	0.10	-0.99	29052340
0.28	0.11	-0.97	29056604
0.28	0.11	-0.97	29060884
0.28	0.11	-0.97	29065140
0.28	0.11	-0.97	29072156
0.28	0.11	-0.97	29076416
0.28	0.11	-0.97	29080688
0.27	0.09	-0.97	29084944
0.27	0.09	-0.97	29089192
0.27	0.09	-0.97	29093444
0.28	0.11	-0.96	29097704
0.28	0.11	-0.96	29101964
0.29	0.10	-0.97	29106220
0.29	0.10	-0.97	29110480
0.30	0.10	-0.97	29114732
0.30	0.10	-0.97	29118980
0.30	0.10	-0.97	29123228
0.30	0.10	-0.98	29127476
0.30	0.10	-0.98	29131728
0.30	0.10	-0.99	29135984
0.30	0.10	-0.99	29140236
0.30	0.10	-0.99	29144488
0.28	0.11	-0.99	29148748
0.28	0.11	-0.99	29155756
0.28	0.12	-0.99	29160016
0.28	0.12	-0.99	29164268
0.27	0.11	-0.99	29168528
0.27	0.11	-0.99	29172788
0.28	0.12	-0.99	29177056
0.28	0.12	-0.99	29181316
0.28	0.12	-0.99	29185580
0.29	0.14	-0.99	29189832
0.29	0.14	-0.99	29194104
0.29	0.14	-0.99	29198364
0.29	0.14	-0.99	29202628
0.30	0.14	-1.00	29206888
0.30	0.14	-1.00	29211140
0.30	0.14	-1.00	29215396
0.30	0.13	-1.01	29219660
0.30	0.13	-1.01	29223920
0.30	0.13	-1.01	29228184
0.30	0.13	-1.01	29232444
0.30	0.13	-1.01	29243260
0.28	0.11	-1.03	29247524
0.28	0.11	-1.03	29251796
0.28	0.11	-1.03	29256060
0.28	0.11	-1.03	29260324
0.28	0.11	-1.03	29264588
0.29	0.11	-1.04	29268860
0.29	0.11	-1.04	29273120
0.29	0.11	-1.04	29277388
0.30	0.11	-1.03	29281644
0.30	0.11	-1.03	29285904
0.30	0.11	-1.03	29290160
0.30	0.11	-1.03	29294432
0.29	0.12	-1.04	29298696
0.29	0.12	-1.04	29302972
0.29	0.12	-1.04	29307236
0.29	0.12	-1.03	29311500
0.29	0.12	-1.03	29315760
0.29	0.12	-1.03	29320036
0.29	0.12	-1.03	29327020
0.28	0.12	-1.03	29331296
0.28	0.12	-1.03	29335556
0.28	0.11	-1.03	29339836
0.28	0.11	-1.03	29344100
0.28	0.11	-1.03	29348364
0.28	0.12	-1.03	29352624
0.28	0.12	-1.03	29356900
0.28	0.12	-1.03	29361164
0.28	0.12	-1.03	29365436
0.28	0.12	-1.03	29369700
0.29	0.11	-1.03	29373964
0.29	0.11	-1.03	29378224
0.28	0.11	-1.02	29382496
0.28	0.11	-1.02	29386760
0.28	0.12	-1.02	29391036
0.28	0.12	-1.02	29395300
0.28	0.12	-1.02	29399564
0.28	0.12	-1.02	29403824
0.28	0.12	-1.02	29410836
0.28	0.11	-1.00	29415096
0.28	0.11	-1.00	29419364
0.27	0.12	-1.00	29423628
0.27	0.12	-1.00	29427892
0.27	0.11	-0.99	29432156
0.27	0.11	-0.99	29436416
0.27	0.11	-0.99	29440668
0.28	0.13	-0.99	29444928
0.28	0.13	-0.99	29449188
0.28	0.14	-0.99	29453452
0.28	0.14	-0.99	29457712
0.28	0.14	-0.99	29461972
0.28	0.13	-0.99	29466232
0.28	0.13	-0.99	29470504
0.28	0.14	-0.98	29474760
0.28	0.14	-0.98	29479024
0.28	0.13	-0.98	29483284
0.28	0.13	-0.98	29487544
0.28	0.13	-0.98	29494548
0.28	0.13	-0.97	29498808
0.28	0.13	-0.97	29503068
0.27	0.11	-0.98	29507332
0.27	0.11	-0.98	29511592
0.27	0.11	-0.98	29515856
0.27	0.11	-0.98	29520124
0.29	0.11	-0.98	29524380
0.29	0.11	-0.98	29528644
0.29	0.11	-0.98	29532904
0.28	0.10	-0.98	29537160
0.28	0.10	-0.98	29541412
0.28	0.10	-0.99	29545672
0.28	0.10	-0.99	29549924
0.28	0.10	-0.99	29554180
0.29	0.10	-0.99	29558432
0.29	0.10	-0.99	29562680
0.29	0.10	-0.99	29566932
0.29	0.10	-0.99	29571192
0.28	0.11	-0.99	29578192
0.28	0.11	-0.99	29582460
0.28	0.09	-1.00	29586712
0.28	0.09	-1.00	29590968
0.28	0.09	-1.00	29595224
0.27	0.10	-0.99	29599472
0.27	0.10	-0.99	29603728
0.28	0.11	-1.00	29607992
0.28	0.11	-1.00	29612264
0.28	0.11	-1.00	29616524
0.28	0.11	-1.00	29620788
0.28	0.11	-1.00	29625048
0.28	0.11	-1.01	29629324
0.28	0.11	-1.01	29633588
0.28	0.11	-1.01	29637860
0.28	0.11	-1.01	29642124
0.28	0.11	-1.01	29646392
0.28	0.11	-1.01	29650656
0.28	0.11	-1.01	29654920
0.28	0.12	-1.01	29661932
0.28	0.12	-1.01	29666196
0.27	0.11	-1.01	29670464
0.27	0.11	-1.01	29674736
0.27	0.11	-1.01	29679000
0.27	0.11	-1.01	29683268
0.27	0.11	-1.01	29687532
0.28	0.13	-1.01	29691796
0.28	0.13	-1.01	29696064
0.28	0.13	-1.01	29700328
0.28	0.13	-1.01	29704592
0.28	0.13	-1.01	29708864
0.28	0.13	-1.01	29713128
0.28	0.13	-1.01	29717396
0.28	0.13	-1.01	29721664
0.28	0.13	-1.01	29725936
0.28	0.13	-1.01	29730196
0.28	0.13	-1.01	29734468
0.28	0.13	-1.01	29738732
0.28	0.13	-1.00	29745736
0.28	0.12	-1.00	29749992
0.28	0.12	-1.00	29754256
0.28	0.12	-1.00	29758516
0.27	0.12	-1.00	29762780
0.27	0.12	-1.00	29767036
0.28	0.12	-1.00	29771300
0.28	0.12	-1.00	29775556
0.28	0.12	-1.01	29779828
0.28	0.12	-1.01	29784096
0.28	0.12	-1.01	29788364
0.29	0.12	-1.00	29792628
0.29	0.12	-1.00	29796888
0.29	0.12	-1.00	29801148
0.29	0.12	-1.00	29805416
0.29	0.12	-1.00	29809676
0.29	0.11	-1.00	29813944
0.29	0.11	-1.00	29818204
0.29	0.11	-1.00	29822460
0.29	0.11	-1.00	29829456
0.27	0.11	-1.00	29833720
0.27	0.11	-1.00	29837976
0.27	0.10	-1.00	29842232
0.27	0.10	-1.00	29846488
0.27	0.10	-1.00	29850748
0.29	0.11	-1.00	29855008
0.29	0.11	-1.00	29859268
0.29	0.11	-1.00	29863524
0.29	0.11	-1.00	29867788
0.29	0.12	-1.00	29872048
0.29	0.12	-1.00	29876304
0.29	0.12	-1.00	29880572
0.29	0.11	-1.00	29884836
0.29	0.11	-1.00	29889100
0.29	0.11	-0.99	29893356
0.29	0.11	-0.99	29897616
0.29	0.11	-0.99	29901876
0.29	0.12	-1.00	29906144
0.29	0.12	-1.00	29913152
0.28	0.12	-0.99	29917416
0.28	0.12	-0.99	29921676
0.28	0.10	-1.00	29925936
0.28	0.10	-1.00	29930188
0.27	0.11	-1.00	29934464
0.27	0.11	-1.00	29938724
0.27	0.11	-1.00	29942992
0.29	0.12	-1.00	29947260
0.29	0.12	-1.00	29951520
0.28	0.12	-1.00	29955784
0.28	0.12	-1.00	29960056
0.28	0.12	-1.00	29964316
0.28	0.12	-1.00	29968588
0.28	0.12	-1.00	29972848
0.28	0.12	-1.00	29977108
0.28	0.12	-1.00	29981368
0.28	0.12	-1.00	29985640
0.28	0.12	-1.00	29989900
0.28	0.12	-1.00	29996912
0.28	0.11	-0.99	30001176
0.27	0.10	-0.99	30005436
0.27	0.10	-0.99	30009692
0.27	0.10	-0.99	30013944
0.27	0.11	-0.99	30018204
0.27	0.11	-0.99	30022468
0.28	0.12	-0.99	30026728
0.28	0.12	-0.99	30030996
0.28	0.12	-0.99	30035256
0.28	0.12	-0.99	30039520
0.28	0.12	-0.99	30043780
0.28	0.12	-0.99	30048048
0.28	0.12	-0.99	30052308
0.28	0.12	-0.99	30056572
0.28	0.12	-0.99	30060836
0.28	0.12	-0.99	30065096
0.28	0.12	-0.99	30069360
0.28	0.12	-0.99	30073628
0.28	0.11	-0.99	30080632
0.28	0.11	-0.99	30084900
0.27	0.10	-0.99	30089156
0.27	0.10	-0.99	30093416
0.27	0.11	-0.99	30097676
0.27	0.11	-0.99	30101936
0.27	0.11	-0.99	30106200
0.28	0.12	-1.00	30110456
0.28	0.12	-1.00	30114716
0.28	0.12	-1.01	30118984
0.28	0.12	-1.01	30123256
0.28	0.12	-1.01	30127520
0.29	0.12	-1.01	30131792
0.29	0.12	-1.01	30136052
0.29	0.12	-1.01	30140312
0.29	0.12	-1.01	30144584
0.30	0.12	-1.01	30148852
0.30	0.12	-1.01	30153112
0.30	0.12	-1.01	30157384
0.30	0.12	-1.00	30164384
0.30	0.12	-1.00	30168644
0.28	0.11	-1.00	30172904
0.28	0.11	-1.00	30177168
0.29	0.11	-1.00	30181432
0.29	0.11	-1.00	30185700
0.29	0.12	-1.01	30189968
0.29	0.12	-1.01	30194240
0.29	0.12	-1.01	30198504
0.29	0.12	-1.01	30202772
0.29	0.12	-1.01	30207036
0.29	0.12	-1.01	30211308
0.29	0.12	-1.01	30215572
0.29	0.12	-1.01	30219844
0.28	0.12	-1.00	30224100
0.28	0.12	-1.00	30228356
0.28	0.12	-1.01	30232624
0.28	0.12	-1.01	30236896
0.28	0.12	-1.01	30241160
0.28	0.12	-1.01	30248180
0.28	0.10	-1.01	30252436
0.28	0.10	-1.01	30256696
0.28	0.11	-1.01	30260960
0.28	0.11	-1.01	30265228
0.28	0.11	-1.01	30269492
0.30	0.11	-1.01	30273756
0.30	0.11	-1.01	30278016
0.30	0.11	-1.01	30282280
0.30	0.11	-1.01	30286540
0.30	0.11	-1.01	30290808
0.30	0.11	-1.01	30295072
0.30	0.11	-1.01	30299344
0.30	0.11	-1.01	30303608
0.30	0.11	-1.01	30307872
0.29	0.12	-1.01	30312140
0.29	0.12	-1.01	30316416
0.29	0.12	-1.01	30320680
0.28	0.11	-1.01	30324948
0.28	0.11	-1.01	30331960
0.27	0.11	-1.00	30336228
0.27	0.11	-1.00	30340496
0.27	0.11	-1.00	30344764
0.27	0.11	-1.00	30349028
0.28	0.11	-1.00	30353288
0.28	0.11	-1.00	30357548
0.28	0.11	-1.00	30361812
0.27	0.12	-1.00	30366072
0.27	0.12	-1.00	30370332
0.27	0.12	-0.99	30374592
0.27	0.12	-0.99	30378864
0.27	0.12	-0.99	30383124
0.28	0.12	-0.99	30387388
0.28	0.12	-0.99	30391648
0.28	0.12	-0.99	30395912
0.28	0.12	-0.99	30400168
0.28	0.13	-0.98	30404436
0.28	0.13	-0.98	30408696
0.28	0.12	-0.97	30415736
0.28	0.12	-0.97	30419996
0.28	0.12	-0.97	30424264
0.27	0.12	-0.97	30428524
0.27	0.12	-0.97	30432792
0.27	0.12	-0.97	30437052
0.27	0.12	-0.97	30441320
0.28	0.13	-0.98	30445580
0.28	0.13	-0.98	30449848
0.28	0.13	-0.98	30454108
0.28	0.13	-0.98	30458364
0.28	0.13	-0.98	30462620
0.28	0.12	-0.98	30466880
0.28	0.12	-0.98	30471140
0.28	0.12	-0.98	30475404
0.28	0.12	-0.98	30479664
0.28	0.12	-0.98	30483924
0.28	0.12	-0.98	30488184
0.28	0.12	-0.98	30492452
0.29	0.13	-1.00	30499480
0.29	0.13	-1.00	30503740
0.27	0.12	-0.98	30508008
0.27	0.12	-0.98	30512276
0.27	0.12	-0.98	30516540
0.27	0.12	-0.98	30520808
0.27	0.12	-0.98	30525068
0.28	0.12	-0.99	30529328
0.28	0.12	-0.99	30533588
0.30	0.13	-0.99	30537848
0.30	0.13	-0.99	30542104
0.30	0.13	-0.99	30546360
0.30	0.12	-0.99	30550616
0.30	0.12	-0.99	30554880
0.30	0.12	-1.00	30559132
0.30	0.12	-1.00	30563388
0.30	0.12	-1.00	30567652
0.30	0.12	-1.00	30571904
0.30	0.12	-1.00	30576164
0.27	0.10	-1.02	30604004
0.27	0.10	-1.02	30608276
0.27	0.10	-1.02	30612540
0.27	0.10	-1.02	30616812
0.27	0.11	-1.03	30621084
0.27	0.11	-1.03	30625364
0.28	0.12	-1.02	30629628
0.28	0.12	-1.02	30633900
0.28	0.12	-1.02	30638176
0.29	0.12	-1.02	30642448
0.29	0.12	-1.02	30646720
0.28	0.13	-1.03	30650992
0.28	0.13	-1.03	30655276
0.28	0.13	-1.03	30659552
0.29	0.13	-1.01	30663824
0.29	0.13	-1.01	30668096
0.28	0.13	-1.01	30672368
0.28	0.13	-1.01	30676640
0.28	0.14	-1.01	30680908
0.28	0.14	-1.01	30688132
0.27	0.12	-1.02	30692400
0.27	0.12	-1.02	30696672
0.27	0.12	-1.02	30700936
0.27	0.13	-1.02	30705204
0.27	0.13	-1.02	30709468
0.27	0.13	-1.03	30713740
0.27	0.13	-1.03	30718008
0.29	0.13	-1.03	30722284
0.29	0.13	-1.03	30726548
0.29	0.13	-1.03	30730820
0.27	0.14	-1.03	30735080
0.27	0.14	-1.03	30739348
0.22	0.12	-1.03	30743608
0.22	0.12	-1.03	30747880
0.22	0.12	-1.03	30752144
0.19	0.11	-1.03	30756416
0.19	0.11	-1.03	30760676
0.19	0.11	-1.03	30764948
0.19	0.11	-1.03	30771980
0.23	0.11	-1.00	30776244
0.23	0.11	-1.00	30780516
0.23	0.09	-1.01	30784776
0.23	0.09	-1.01	30789032
0.24	0.10	-1.01	30793292
0.24	0.10	-1.01	30797544
0.24	0.10	-1.01	30801804
0.24	0.10	-1.03	30806060
0.24	0.10	-1.03	30810320
0.24	0.10	-1.05	30814580
0.24	0.10	-1.05	30818832
0.24	0.10	-1.05	30823088
0.25	0.11	-1.05	30827360
0.25	0.11	-1.05	30831624
0.25	0.09	-1.06	30835896
0.25	0.09	-1.06	30840152
0.25	0.07	-1.06	30844412
0.25	0.07	-1.06	30848668
0.24	0.04	-1.06	30855684
0.24	0.04	-1.06	30859936
0.24	0.04	-1.06	30864196
0.25	0.04	-1.05	30868460
0.25	0.04	-1.05	30872724
0.25	0.06	-1.02	30876984
0.25	0.06	-1.02	30881252
0.26	0.05	-1.02	30885512
0.26	0.05	-1.02	30889776
0.26	0.05	-1.02	30894028
0.27	0.06	-1.00	30898296
0.27	0.06	-1.00	30902556
0.26	0.08	-0.99	30906808
0.26	0.08	-0.99	30911060
0.26	0.08	-0.99	30915312
0.27	0.09	-0.97	30919564
0.27	0.09	-0.97	30923820
0.27	0.08	-0.97	30928080
0.27	0.08	-0.97	30932336
0.28	0.10	-0.96	30939356
0.28	0.10	-0.96	30943612
0.27	0.13	-0.91	30947876
0.27	0.13	-0.91	30952140
0.27	0.13	-0.91	30956412
0.30	0.16	-0.87	30960668
0.30	0.16	-0.87	30964932
0.31	0.12	-0.90	30969192
0.31	0.12	-0.90	30973452
0.31	0.14	-0.89	30977712
0.31	0.14	-0.89	30981984
0.31	0.14	-0.89	30986252
0.31	0.16	-0.87	30990524
0.31	0.16	-0.87	30994788
0.32	0.13	-0.88	30999052
0.32	0.13	-0.88	31003304
0.32	0.13	-0.88	31007580
0.32	0.15	-0.87	31011844
0.32	0.15	-0.87	31016108
0.32	0.16	-0.88	31023108
0.32	0.16	-0.88	31027384
0.30	0.14	-0.90	31031640
0.30	0.14	-0.90	31035896
0.29	0.14	-0.90	31040148
0.29	0.14	-0.90	31044400
0.29	0.14	-0.90	31048656
0.30	0.16	-0.91	31052920
0.30	0.16	-0.91	31057176
0.30	0.16	-0.93	31061436
0.30	0.16	-0.93	31065692
0.30	0.16	-0.93	31069952
0.30	0.16	-0.93	31074212
0.30	0.16	-0.93	31078476
0.30	0.15	-0.95	31082736
0.30	0.15	-0.95	31086992
0.30	0.14	-0.97	31091252
0.30	0.14	-0.97	31095504
0.30	0.14	-0.97	31102516
0.30	0.14	-0.99	31106776
0.29	0.12	-1.01	31111048
0.29	0.12	-1.01	31115312
0.29	0.12	-1.01	31119584
0.28	0.11	-1.03	31123848
0.28	0.11	-1.03	31128120
0.27	0.11	-1.05	31132384
0.27	0.11	-1.05	31136648
0.27	0.11	-1.05	31140916
0.26	0.10	-1.08	31145176
0.26	0.10	-1.08	31149432
0.25	0.12	-1.08	31153700
0.25	0.12	-1.08	31157964
0.25	0.12	-1.09	31162236
0.25	0.12	-1.09	31166504
0.25	0.12	-1.09	31170772
0.25	0.11	-1.10	31175040
0.25	0.11	-1.10	31179304
0.26	0.11	-1.09	31186308
0.26	0.11	-1.09	31190572
0.26	0.10	-1.08	31194832
0.26	0.10	-1.08	31199100
0.26	0.10	-1.07	31203360
0.26	0.10	-1.07	31207620
0.26	0.10	-1.07	31211880
0.28	0.11	-1.07	31216140
0.28	0.11	-1.07	31220408
0.29	0.11	-1.07	31224680
0.29	0.11	-1.07	31228948
0.29	0.11	-1.07	31233216
0.29	0.12	-1.06	31237484
0.29	0.12	-1.06	31241752
0.29	0.12	-1.05	31246012
0.29	0.12	-1.05	31250288
0.30	0.12	-1.03	31254552
0.30	0.12	-1.03	31258816
0.30	0.12	-1.03	31263084
0.30	0.12	-1.02	31270092
0.29	0.13	-1.00	31274356
0.29	0.13	-1.00	31278608
0.29	0.13	-1.00	31282864
0.31	0.14	-0.99	31287136
0.31	0.14	-0.99	31291396
0.32	0.15	-1.00	31295664
0.32	0.15	-1.00	31299928
0.32	0.15	-1.00	31304188
0.32	0.16	-0.99	31308444
0.32	0.16	-0.99	31312708
0.32	0.16	-0.99	31316976
0.32	0.16	-0.99	31321244
0.32	0.16	-0.99	31325508
0.32	0.16	-0.98	31329772
0.32	0.16	-0.98	31334032
0.32	0.17	-0.97	31338296
0.32	0.17	-0.97	31342556
0.31	0.18	-0.97	31346824
0.31	0.18	-0.97	31353828
0.31	0.18	-0.96	31358096
0.31	0.18	-0.96	31362356
0.30	0.15	-0.97	31366612
0.30	0.15	-0.97	31370868
0.30	0.15	-0.97	31375136
0.30	0.16	-0.97	31379396
0.30	0.16	-0.97	31383664
0.30	0.15	-0.98	31387920
0.30	0.15	-0.98	31392176
0.30	0.15	-0.98	31396436
0.29	0.14	-0.99	31400692
0.29	0.14	-0.99	31404952
0.30	0.13	-0.99	31409216
0.30	0.13	-0.99	31413476
0.28	0.12	-1.00	31417736
0.28	0.12	-1.00	31422000
0.28	0.12	-1.00	31426260
0.28	0.12	-1.01	31430536
0.28	0.12	-1.01	31437552
0.27	0.11	-1.01	31441820
0.27	0.11	-1.01	31446092
0.26	0.09	-1.02	31450356
0.26	0.09	-1.02	31454616
0.26	0.09	-1.02	31458884
0.26	0.09	-1.02	31463140
0.26	0.09	-1.02	31467408
0.27	0.10	-1.03	31471668
0.27	0.10	-1.03	31475932
0.26	0.10	-1.03	31480192
0.26	0.10	-1.03	31484456
0.26	0.10	-1.03	31488712
0.27	0.09	-1.04	31492976
0.27	0.09	-1.04	31497228
0.27	0.10	-1.04	31501496
0.27	0.10	-1.04	31505756
0.28	0.11	-1.02	31510024
0.28	0.11	-1.02	31514288
0.28	0.11	-1.02	31521312
0.28	0.11	-1.01	31525572
0.28	0.11	-1.01	31529848
0.27	0.11	-1.01	31534116
0.27	0.11	-1.01	31538392
0.28	0.11	-0.99	31542656
0.28	0.11	-0.99	31546916
0.28	0.13	-1.00	31551176
0.28	0.13	-1.00	31555452
0.28	0.13	-1.00	31559712
0.28	0.14	-0.99	31563976
0.28	0.14	-0.99	31568236
0.28	0.14	-0.98	31572496
0.28	0.14	-0.98	31576752
0.28	0.14	-0.98	31581024
0.28	0.13	-0.99	31585284
0.28	0.13	-0.99	31589548
0.28	0.13	-0.99	31593812
0.28	0.13	-0.99	31598072
0.28	0.13	-0.99	31605084
0.28	0.13	-0.99	31609344
0.27	0.12	-0.99	31613608
0.27	0.12	-0.99	31617868
0.27	0.12	-0.99	31622128
0.28	0.12	-0.98	31626392
0.28	0.12	-0.98	31630652
0.30	0.12	-0.99	31634916
0.30	0.12	-0.99	31639172
0.29	0.15	-0.98	31643440
0.29	0.15	-0.98	31647696
0.29	0.15	-0.98	31651960
0.32	0.16	-0.97	31656220
0.32	0.16	-0.97	31660492
0.32	0.15	-0.99	31664756
0.32	0.15	-0.99	31669028
0.32	0.15	-0.99	31673288
0.31	0.16	-0.99	31677556
0.31	0.16	-0.99	31681820
0.32	0.16	-0.99	31688836
0.32	0.16	-0.99	31693096
0.30	0.14	-1.00	31697352
0.30	0.14	-1.00	31701604
0.30	0.14	-1.00	31705864
0.30	0.14	-1.00	31710120
0.30	0.14	-1.00	31714376
0.30	0.14	-1.01	31718644
0.30	0.14	-1.01	31722904
0.29	0.13	-1.03	31727176
0.29	0.13	-1.03	31731440
0.29	0.13	-1.03	31735704
0.29	0.13	-1.03	31739968
0.29	0.13	-1.03	31744240
0.28	0.13	-1.02	31748500
0.28	0.13	-1.02	31752768
0.28	0.11	-1.05	31757032
0.28	0.11	-1.05	31761300
0.28	0.11	-1.05	31765564
0.28	0.11	-1.05	31772576
0.28	0.10	-1.06	31776836
0.28	0.10	-1.06	31781100
0.28	0.10	-1.06	31785360
0.28	0.10	-1.04	31789620
